movie_id,title,strategy,chunk_id,chunk_text,popularity,vote_average,vote_count
11683,Land of the Dead,movie_level,0,"Title: Land of the Dead
Director: George A. Romero
Cast: Simon Baker, John Leguizamo, Dennis Hopper, Robert Joy, Asia Argento
Genres: Horror
Keywords: cage, dystopia, survivor, zombie, zombie apocalypse
Tagline: The dead shall inherit the Earth.
Overview: The world is full of zombies and the survivors have barricaded themselves inside a walled city to keep out the living dead. As the wealthy hide out in skyscrapers and chaos rules the streets, the rest of the survivors must find a way to stop the evolving zombies from breaking into the city.",15.262492,6.0,381
244339,Out of Inferno,movie_level,0,"Title: Out of Inferno
Director: Danny Pang, Oxide Pang Chun
Cast: Lau Ching-Wan, Angelica Lee, Chen Sicheng, Natalie Tong, Eddie Cheung Siu-Fai
Genres: Action
Keywords: 
Tagline: 
Overview: On the hottest day in 50 years, a serious fire incident happened to a busy commercial tower, a gaggle of fire fighters with an indestructible enthusiasm are going to save lives.",1.583918,5.8,11
1878,Fear and Loathing in Las Vegas,movie_level,0,"Title: Fear and Loathing in Las Vegas
Director: Terry Gilliam
Cast: Johnny Depp, Benicio del Toro, Tobey Maguire, Christina Ricci, Ellen Barkin
Genres: Adventure, Drama, Comedy
Keywords: gonzo journalist, sweaty face, fake identity, wedding chapel, grapefruit, cadillac convertible, gibberish, corvette stingray, police convention
Tagline: Buy the ticket, take the ride.
Overview: The hallucinogenic misadventures of sportswriter Raoul Duke and his Samoan lawyer, Dr. Gonzo, on a three-day romp from Los Angeles to Las Vegas. Motoring across the Mojave Desert on the way to Sin City, Duke and his purple haze passenger ingest a cornucopia of drugs ranging from acid to ether.",44.511363,7.2,1301
23082,The Invention of Lying,movie_level,0,"Title: The Invention of Lying
Director: Ricky Gervais, Matthew Robinson
Cast: Ricky Gervais, Jennifer Garner, Jonah Hill, Louis C.K., Jeffrey Tambor
Genres: Comedy, Romance, Fantasy
Keywords: 
Tagline: In a world where everyone can only tell the truth... This guy can lie.
Overview: Set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead.",16.665841,6.0,518
195589,Neighbors,movie_level,0,"Title: Neighbors
Director: Nicholas Stoller
Cast: Seth Rogen, Zac Efron, Rose Byrne, Dave Franco, Ike Barinholtz
Genres: Comedy
Keywords: alcohol, baby, party, family, fraternity, fraternity house, neighbor neighbor relationship, bathroom humor
Tagline: Family vs. Frat
Overview: A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.",36.471231,6.2,2713
854,The Mask,movie_level,0,"Title: The Mask
Director: Chuck Russell
Cast: Jim Carrey, Cameron Diaz, Nancy Fish, Tim Bagley, Johnny Williams
Genres: Romance, Comedy, Crime, Fantasy
Keywords: dual identity, bank, mockery, green, balloon, jail cell, norse mythology
Tagline: From zero to hero.
Overview: When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",85.30318,6.6,2472
2280,Big,movie_level,0,"Title: Big
Director: Penny Marshall
Cast: Tom Hanks, Elizabeth Perkins, Robert Loggia, John Heard, Jared Rushton
Genres: Fantasy, Drama, Comedy, Romance, Family
Keywords: baseball, co-worker, bronx, pinball machine, toy maker, duet, job promotion, homesick, new toy, quarter, unplugged electronic works, yankee stadium bronx new york city, walking on piano keys, wish fulfillment, bunk bed, woman director
Tagline: You're Only Young Once But For Josh It Might Just Last A Lifetime.
Overview: A young boy, Josh Baskin makes a wish at a carnival machine to be big. He wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman. What will he find out about this strange world?",20.716023,6.9,993
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,movie_level,0,"Title: Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
Director: Larry Charles
Cast: Sacha Baron Cohen, Ken Davitian, Luenell, Pamela Anderson, Bob Barr
Genres: Comedy
Keywords: male nudity, usa, california, prostitute, journalist, rodeo, kazakhstan, demeanor course, chicken, driving school, anti semitism, bear, mockumentary, reporter, aftercreditsstinger, duringcreditsstinger
Tagline: Come to Kazakhstan, it's nice!
Overview: Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",29.487784,6.5,1579
8835,Legally Blonde,movie_level,0,"Title: Legally Blonde
Director: Robert Luketic
Cast: Reese Witherspoon, Luke Wilson, Selma Blair, Matthew Davis, Victor Garber
Genres: Comedy
Keywords: harvard law school, black female judge, smart blonde, girl power
Tagline: Don't judge a book by its hair color!
Overview: Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.",25.43954,6.1,882
157,Star Trek III: The Search for Spock,movie_level,0,"Title: Star Trek III: The Search for Spock
Director: Leonard Nimoy
Cast: William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei
Genres: Science Fiction, Action, Adventure, Thriller
Keywords: 
Tagline: A dying planet. A fight for life.
Overview: Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.",15.314027,6.4,434
8643,The Exorcism of Emily Rose,movie_level,0,"Title: The Exorcism of Emily Rose
Director: Scott Derrickson
Cast: Laura Linney, Tom Wilkinson, Campbell Scott, Jennifer Carpenter, Kenneth Welsh
Genres: Crime, Drama, Horror, Thriller
Keywords: epilepsy, possession, teenage girl, spirit, umbrella, cross, prosecutor, catholicism, negligent homicide, archdiocese, agnostic, malnutrition, burning, psychotic epileptic disorder
Tagline: What happened to Emily?
Overview: When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",32.602868,6.3,659
10402,Deuce Bigalow: Male Gigolo,movie_level,0,"Title: Deuce Bigalow: Male Gigolo
Director: Mike Mitchell
Cast: Rob Schneider, William Forsythe, Eddie Griffin, Arija Bareikis, Oded Fehr
Genres: Comedy
Keywords: fish, aquarium, carnival, house, callboy, vacation, illegal prostitution
Tagline: He charges $10 but he’s willing to negotiate.
Overview: Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.",9.832326,5.5,308
218043,Left Behind,movie_level,0,"Title: Left Behind
Director: Vic Armstrong
Cast: Nicolas Cage, Chad Michael Murray, Lea Thompson, Nicky Whelan, Martin Klebba
Genres: Thriller, Action, Science Fiction
Keywords: airplane, the rapture, remake, pilot hero
Tagline: The End Begins
Overview: A small group of survivors are left behind after millions of people suddenly vanish during the rapture and the world is plunged into chaos and destruction.",33.452469,3.7,392
9043,The Family Stone,movie_level,0,"Title: The Family Stone
Director: Thomas Bezucha
Cast: Claire Danes, Diane Keaton, Rachel McAdams, Dermot Mulroney, Sarah Jessica Parker
Genres: Comedy, Drama, Romance
Keywords: holiday, christmas
Tagline: Feel The Love
Overview: An uptight, conservative, businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",14.190837,6.2,249
21301,Barbershop 2:  Back in Business,movie_level,0,"Title: Barbershop 2:  Back in Business
Director: Kevin Rodney Sullivan
Cast: Ice Cube, Cedric the Entertainer, Sean Patrick Thomas, Keke Palmer, Michael Ealy
Genres: Comedy, Drama
Keywords: blaxploitation
Tagline: Let your hair down
Overview: The continuing adventures of the barbers at Calvin's Barbershop. Gina, a stylist at the beauty shop next door, is now trying to cut in on his buisness. Calvin is again struggling to keep his father's shop and traditions alive--this time against urban developers looking to replace mom &amp; pop establishments with name-brand chains. The world changes, but some things never go out of style--from current events and politics to relationships and love, you can still say anything you want at the barbershop.",6.501815,5.6,74
10147,Bad Santa,movie_level,0,"Title: Bad Santa
Director: Terry Zwigoff
Cast: Billy Bob Thornton, Tony Cox, Brett Kelly, Bernie Mac, John Ritter
Genres: Drama, Comedy, Crime
Keywords: holiday, elves, christmas party, department store, safe, drink, little people, christmas eve, christmas
Tagline: He doesn't care if you're naughty or nice.
Overview: A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid, and the security boss discovers the plot.",26.58873,6.5,656
816,Austin Powers: International Man of Mystery,movie_level,0,"Title: Austin Powers: International Man of Mystery
Director: Jay Roach
Cast: Mike Myers, Elizabeth Hurley, Michael York, Mimi Rogers, Seth Green
Genres: Science Fiction, Comedy, Crime
Keywords: android, undercover, missile, group therapy, airplane, dancing scene, time travel, penthouse apartment, judo, trapdoor, clowning, telescope, swinging, james bond spoof, swinging 60s, aftercreditsstinger, duringcreditsstinger
Tagline: If he were any cooler, he'd still be frozen, baby!
Overview: As a swingin' fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy, baby! But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.",36.15716,6.5,1013
302688,My Big Fat Greek Wedding 2,movie_level,0,"Title: My Big Fat Greek Wedding 2
Director: Kirk Jones
Cast: John Corbett, Elena Kampouris, Nia Vardalos, Ian Gomez, John Stamos
Genres: Romance, Comedy, Family
Keywords: comedy, wedding
Tagline: People change. Greeks don't.
Overview: The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, ""My Big Fat Greek Wedding.""",16.027955,5.5,322
60307,Diary of a Wimpy Kid: Rodrick Rules,movie_level,0,"Title: Diary of a Wimpy Kid: Rodrick Rules
Director: David Bowers
Cast: Zachary Gordon, Devon Bostick, Rachael Harris, Robert Capron, Steve Zahn
Genres: Family, Comedy
Keywords: based on novel, middle school
Tagline: Welcome to the next grade
Overview: Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.",14.329891,6.3,238
106,Predator,movie_level,0,"Title: Predator
Director: John McTiernan
Cast: Arnold Schwarzenegger, Carl Weathers, Elpidia Carrillo, Bill Duke, Jesse Ventura
Genres: Science Fiction, Action, Adventure, Thriller
Keywords: central and south america, predator, alien, stalking, invisible, commando, 3d
Tagline: If it bleeds, we can kill it...
Overview: Dutch and his group of commandos are hired by the CIA to rescue downed airmen from guerillas in a Central American jungle. The mission goes well but as they return they find that something is hunting them. Nearly invisible, it blends in with the forest, taking trophies from the bodies of its victims as it goes along. Occasionally seeing through its eyes, the audience sees it is an intelligent alien hunter, hunting them for sport, killing them off one at a time.",50.009408,7.3,2093
279,Amadeus,movie_level,0,"Title: Amadeus
Director: Miloš Forman
Cast: F. Murray Abraham, Tom Hulce, Elizabeth Berridge, Roy Dotrice, Simon Callow
Genres: Drama, History, Music
Keywords: italy, composer, opera, talent, musician, marriage crisis, god, murder, vienna austria, envy, 18th century
Tagline: ...Everything you've heard is true
Overview: The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri – now confined to an insane asylum.",31.82675,7.8,1076
8617,Prom Night,movie_level,0,"Title: Prom Night
Director: Nelson McCormick
Cast: Brittany Snow, Scott Porter, Jessica Stroup, Dana Davis, Kelly Blatz
Genres: Crime, Horror
Keywords: aunt, remake, blood on shirt, slasher, death of family, masturbation, kicked in the face, renovation, black stereotype, chest
Tagline: A Night To Die For.
Overview: Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.",9.642041,4.8,167
10625,Mean Girls,movie_level,0,"Title: Mean Girls
Director: Mark Waters
Cast: Lindsay Lohan, Rachel McAdams, Tim Meadows, Ana Gasteyer, Amy Poehler
Genres: Comedy
Keywords: female friendship, high school, fish out of water, best friend, teenager, popularity, gossip, teen comedy, high school rivalry, new girl at school
Tagline: Welcome to girl world.
Overview: Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",36.423717,6.9,2320
10934,Under the Tuscan Sun,movie_level,0,"Title: Under the Tuscan Sun
Director: Audrey Wells
Cast: Diane Lane, Sandra Oh, Lindsay Duncan, Raoul Bova, Vincent Riotta
Genres: Comedy, Drama, Romance
Keywords: depression, toscana, recreation, author, divorce, woman director
Tagline: Life offers you a thousand chances ... all you have to do is take one.
Overview: After a rough divoce, Frances, a 35 year old book editor from San Francisco takes a tour of Tuscany at the urgings of her friends. On a whim she buys Bramasole, a run down villa in the Tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted.",12.309718,6.4,172
5279,Gosford Park,movie_level,0,"Title: Gosford Park
Director: Robert Altman
Cast: Helen Mirren, Clive Owen, Maggie Smith, Geraldine Somerville, Jeremy Northam
Genres: Drama, Mystery, Thriller
Keywords: servant, money, shooting party
Tagline: Tea at four. Dinner at eight. Murder at midnight.
Overview: Multiple storylined drama set in 1932, showing the lives of upstairs guest and downstairs servants at a party in a country house in England.",11.693272,6.8,246
10013,Peggy Sue Got Married,movie_level,0,"Title: Peggy Sue Got Married
Director: Francis Ford Coppola
Cast: Kathleen Turner, Nicolas Cage, Barry Miller, Catherine Hicks, Joan Allen
Genres: Comedy, Drama, Fantasy, Romance
Keywords: time travel, high school reunion
Tagline: Knowing what you know now, what would you do differently?
Overview: Peggy Sue faints at a Highschool reunion. When she wakes up she finds herself in her own past, just before she finished school.",12.243887,5.9,136
194662,Birdman,movie_level,0,"Title: Birdman
Director: Alejandro González Iñárritu
Cast: Michael Keaton, Emma Stone, Zach Galifianakis, Naomi Watts, Edward Norton
Genres: Drama, Comedy
Keywords: times square, superhero, long take, new york city, play, broadway, actor
Tagline: or (The Unexpected Virtue of Ignorance)
Overview: A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",89.811154,7.4,4535
160588,Blue Jasmine,movie_level,0,"Title: Blue Jasmine
Director: Woody Allen
Cast: Cate Blanchett, Alec Baldwin, Sally Hawkins, Bobby Cannavale, Louis C.K.
Genres: Comedy, Drama
Keywords: san francisco, sister sister relationship, new york city, rich, narcissism, xanax
Tagline: Blue Moon. I used to know the words. Now they're all a jumble.
Overview: Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.",34.694216,7.0,1098
9829,United 93,movie_level,0,"Title: United 93
Director: Paul Greengrass
Cast: J.J. Johnson, Polly Adams, Trish Gates, Nancy McDoniel, Opal Alladin
Genres: Drama, History, Crime, Thriller, Action
Keywords: airplane, hijacking, terror cell, emergency landing, war on terror
Tagline: September 11, 2001. Four planes were hijacked. Three of them reached their target. This is the story of the fourth.
Overview: A real time account of the events on United Flight 93, one of the planes hijacked on 9/11 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.",17.50138,6.9,367
10028,Honey,movie_level,0,"Title: Honey
Director: Bille Woodruff
Cast: Jessica Alba, Mekhi Phifer, Joy Bryant, Romeo Miller, David Moscow
Genres: Romance, Music, Family
Keywords: new york, dancing, hip-hop, dream, dance, blackmail, harassment, career, video, teacher, business, sabotage, choreographer, club, harlem, youth center
Tagline: Her dream. Her terms
Overview: Honey Daniels (Jessica Alba) dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director (David Moscow) who casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life.",18.492655,6.0,303
10535,Spy Hard,movie_level,0,"Title: Spy Hard
Director: Rick Friedberg
Cast: Leslie Nielsen, Nicollette Sheridan, Charles Durning, Marcia Gay Harden, Barry Bostwick
Genres: Action, Comedy
Keywords: atomic bomb, spoof, james bond spoof
Tagline: All the action. All the women. Half the intelligence.
Overview: The evil Gen. Rancor has his sights set on world domination, and only one man can stop him: Dick Steele, also known as Agent WD-40. Rancor needs to obtain a computer circuit for the missile that he is planning to fire, so Steele teams up with Veronique Ukrinsky, a KGB agent whose father designed the chip. Together they try to locate the evil mastermind's headquarters, where Veronique's father and several other hostages are being held.",11.238522,4.9,147
790,The Fog,movie_level,0,"Title: The Fog
Director: John Carpenter
Cast: Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh, John Houseman, Tom Atkins
Genres: Horror
Keywords: prophecy, sea, beach, gold, small town, beheading, sword, narration, fog, leprosy, ship, lighthouse, church
Tagline: Lock your doors. Bolt your windows. There's something in THE FOG!
Overview: Strange things begin to occurs as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die.",14.518598,6.4,311
43959,Soul Surfer,movie_level,0,"Title: Soul Surfer
Director: Sean McNamara
Cast: AnnaSophia Robb, Helen Hunt, Lorraine Nicholson, Carrie Underwood, Dennis Quaid
Genres: Action, Drama
Keywords: competition, based on novel, shark attack, surfing, biography, sport, duringcreditsstinger
Tagline: When you come back from a loss, beat the odds, and never say never, you find a champion.
Overview: Soul Surfer is the inspiring true story of teen surfer Bethany Hamilton. Bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.Bethany (AnnaSophia Robb) was born to surf. A natural talent who took to the waves at a young age, she was leading an idyllic life on Kauai, participating in national surf competitions with her best friend Alana (Lorraine Nicholson), when everything changed. On Halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.Soul Surfer reveals Bethany's fight to recover from her ordeal and how she grappled with the question of her future. Strengthened by the love of her parents, Tom (Dennis Quaid) and Cheri (Helen Hunt), and supported by her youth group leader Sara (Carrie Underwood), Bethany refuses to give in or give up, and begins a bold return to the water.",19.234672,6.9,342
10364,Catch-22,movie_level,0,"Title: Catch-22
Director: Mike Nichols
Cast: Alan Arkin, Martin Balsam, Richard Benjamin, Art Garfunkel, Jack Gilford
Genres: War, Comedy, Drama
Keywords: world war ii, island, bomber, pianosa, american
Tagline: 
Overview: A bombardier in World War II tries desperately to escape the insanity of the war. However, sometimes insanity is the only sane way to cope with a crazy situation. Catch-22 is a parody of a ""military mentality"" and of a bureaucratic society in general.",4.504377,6.7,72
16991,Observe and Report,movie_level,0,"Title: Observe and Report
Director: Jody Hill
Cast: Seth Rogen, Anna Faris, Michael Peña, Ray Liotta, Collette Wolfe
Genres: Comedy, Crime, Drama
Keywords: robbery, unrequited love, security guard, mall
Tagline: Right now, the world needs a hero.
Overview: Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective, is recruited to close the case.",10.529143,5.6,225
9610,Conan the Destroyer,movie_level,0,"Title: Conan the Destroyer
Director: Richard Fleischer
Cast: Arnold Schwarzenegger, Grace Jones, Wilt Chamberlain, Tracey Walter, Mako
Genres: Adventure, Fantasy, Action
Keywords: swordplay, sword, magic, warrior woman, lone wolf, wizardry, royalty, barbarian, sword and sorcery
Tagline: The most powerful legend of all is back in a new adventure.
Overview: Based on a character created by Robert E. Howard, this fast-paced, occasionally humorous sequel to Conan the Barbarian features the hero (Arnold Schwarzenegger) as he is commissioned by the evil queen Taramis (Sarah Douglas) to safely escort a teen princess (Olivia D'Abo) and her powerful bodyguard (Wilt Chamberlain) to a far away castle to retrieve the magic Horn of Dagon. Unknown to Conan, the queen plans to sacrifice the princess when she returns and inherit her kingdom after the bodyguard kills Conan. The queen's plans fail to take into consideration Conan's strength and cunning and the abilities of his sidekicks: the eccentric wizard Akiro (Mako), the wild woman Zula (Grace Jones), and the inept Malak (Tracey Walter). Together the hero and his allies must defeat both mortal and supernatural foes in this voyage to sword-and-sorcery land.",18.379124,5.8,383
1578,Raging Bull,movie_level,0,"Title: Raging Bull
Director: Martin Scorsese
Cast: Robert De Niro, Joe Pesci, Cathy Moriarty, Frank Vincent, Nicholas Colasanto
Genres: Drama
Keywords: transporter, jealousy, violent husband, paranoia, boxer, biography, fistfight, broken nose, sport, domestic violence, extreme violence, over-the-hill fighter
Tagline: 
Overview: When Jake LaMotta steps into a boxing ring and obliterates his opponent, he's a prizefighter. But when he treats his family and friends the same way, he's a ticking time bomb, ready to go off at any moment. Though LaMotta wants his family's love, something always seems to come between them. Perhaps it's his violent bouts of paranoia and jealousy. This kind of rage helped make him a champ, but in real life, he winds up in the ring alone.",35.524457,7.7,938
25643,Love Happens,movie_level,0,"Title: Love Happens
Director: Brandon Camp
Cast: Aaron Eckhart, Jennifer Aniston, Judy Greer, Martin Sheen, Deirdre Blades
Genres: Drama, Romance
Keywords: hotel, florist, forest, grief, seminar, motivational speaker
Tagline: Sometimes when you least expect it...
Overview: Dr. Burke Ryan is a successful self-help author and motivational speaker with a secret. While he helps thousands of people cope with tragedy and personal loss, he secretly is unable to overcome the death of his late wife. It's not until Burke meets a fiercely independent florist named Eloise that he is forced to face his past and overcome his demons.",13.472365,5.6,180
11904,Young Sherlock Holmes,movie_level,0,"Title: Young Sherlock Holmes
Director: Barry Levinson
Cast: Nicholas Rowe, Alan Cox, Sophie Ward, Anthony Higgins, Susan Fleetwood
Genres: Action, Adventure, Crime, Drama, Family, Mystery, Thriller
Keywords: london england, school friend, religion and supernatural, sherlock holmes, murder, aftercreditsstinger
Tagline: Before a lifetime of adventure, they lived the adventure of a lifetime.
Overview: Sherlock Holmes and Dr. Watson meet as boys in an English Boarding school. Holmes is known for his deductive ability even as a youth, amazing his classmates with his abilities. When they discover a plot to murder a series of British business men by an Egyptian cult, they move to stop it.",8.321586,6.7,167
28665,Fame,movie_level,0,"Title: Fame
Director: Kevin Tancharoen
Cast: Kay Panabaker, Naturi Naughton, Kherington Payne, Megan Mullally, Walter Perez
Genres: Music, Comedy, Drama, Romance
Keywords: musical, duringcreditsstinger
Tagline: 
Overview: An updated version of the 1980 musical, which centered on the students of the New York Academy of Performing Arts.",7.668063,5.5,135
44115,127 Hours,movie_level,0,"Title: 127 Hours
Director: Danny Boyle
Cast: James Franco, Kate Mara, Amber Tamblyn, Clémence Poésy, Lizzy Caplan
Genres: Adventure, Drama, Thriller
Keywords: mountains, despair, adventure, utah, alone, canyon, climbing, based on true story, rescue, survival, escape, true, trapped, boulder, adventurer, flashback, climber, isolated, hikers, very little dialogue
Tagline: There is no force more powerful than the will to live.
Overview: The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.",52.464877,7.0,2606
10569,Small Time Crooks,movie_level,0,"Title: Small Time Crooks
Director: Woody Allen
Cast: Woody Allen, Carolyn Saxon, Tracey Ullman, Michael Rapaport, Tony Darrow
Genres: Action, Comedy, Crime
Keywords: bank, restaurant, role of women, bank robber, wife, pizzeria, pizza, keks, independent film, bank robbery, hoodlum
Tagline: They took a bite out of crime
Overview: A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.",11.423533,6.4,155
10560,Center Stage,movie_level,0,"Title: Center Stage
Director: Nicholas Hytner
Cast: Amanda Schull, Zoe Saldana, Susan May Pratt, Peter Gallagher, Scottie Thompson
Genres: Drama, Music
Keywords: new york, competition, dancer, dance, ball, career, ballet dancer, music, entrance examination, ballet, dance teacher
Tagline: Life doesn't hold tryouts.
Overview: A group of 12 teenagers from various backgrounds enroll at the American Ballet Academy in New York to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.",6.961736,6.8,90
333348,Love the Coopers,movie_level,0,"Title: Love the Coopers
Director: Jessie Nelson
Cast: Steve Martin, Diane Keaton, John Goodman, Alan Arkin, Olivia Wilde
Genres: Comedy, Family
Keywords: big family, family relationships, family, woman director, christmas
Tagline: Christmas means comfort, joy and chaos.
Overview: When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",9.191187,5.4,167
20483,Catch That Kid,movie_level,0,"Title: Catch That Kid
Director: Bart Freundlich, James Sbardellati, Peter Merwin
Cast: Kristen Stewart, Corbin Bleu, Max Thieriot, Jennifer Beals, Sam Robards
Genres: Family, Action, Adventure
Keywords: bank robbery
Tagline: They're on a mission without permission.
Overview: Athletic 12-year-old Maddy (Kristen Stewart) shares an enthusiasm for mountain climbing with her father, Tom (Sam Robards). Unfortunately, Tom suffers a spinal injury while scaling Mount Everest, and his family is unable to afford the surgery that can save him. Maddy decides to get the money for her father's operation by robbing a high-security bank. She relies on her climbing skills and help from her geeky friends (Max Thieriot, Corbin Bleu) to pull it off successfully.",4.492859,4.9,76
11457,Life as a House,movie_level,0,"Title: Life as a House
Director: Irwin Winkler
Cast: Kevin Kline, Kristin Scott Thomas, Hayden Christensen, Jena Malone, Mary Steenburgen
Genres: Drama
Keywords: father son relationship, house, cancer, drug, divorce, ex-wife, unemployment
Tagline: Seen from a distance, it's perfect.
Overview: When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father.",5.706767,7.2,120
321697,Steve Jobs,movie_level,0,"Title: Steve Jobs
Director: Danny Boyle
Cast: Michael Fassbender, Kate Winslet, Seth Rogen, Katherine Waterston, Jeff Daniels
Genres: Drama, History
Keywords: biography, computer, father daughter relationship, apple computer, steve jobs, based on true events
Tagline: Can a great man be a good man?
Overview: Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",53.670525,6.8,1573
19840,"I Love You, Beth Cooper",movie_level,0,"Title: I Love You, Beth Cooper
Director: Chris Columbus
Cast: Hayden Panettiere, Paul Rust, Lauren London, Lauren Storm, Jack Carpenter
Genres: Comedy, Romance
Keywords: virgin, cheerleader, graduation, high school, aspen, friends, in the closet, teenager, popularity, based on young adult novel, popular girl
Tagline: Popularity is nice. Popular girls are not.
Overview: Nerdy teenager Denis Cooverman (Paul Rust) harbors a secret crush on Beth Cooper (Hayden Panettiere), the hottest girl in high school. During his graduation speech, Denis lets the cat out of the bag and declares his love for Beth, who, instead of dissing Denis, shows up at his house later that day and promises to show him the time of his life.",14.15192,5.1,197
